10000
1328940726
0868
414
97947
216
25994
45
682436691
78984
773732
930721739
25
3425819933
7049542
61
29362075
249
21834568
442851172
1032
933181971
77892
3
8
6908583
98385
15
93615939
9
55957397
8
2977
1574380
6183
36229767
873424
9920146887
990988
50
6061
4566252312
5291731
0
894266
1168619
22439876
431963553
4085
0707664
77771
2171595
3867509772
26350
214162
62694
4269282
26414
78412070
5454
6
47
435224836
689
7
277613492
769305387
354748
90394
198
7082
973913096
2991707
5329
5
3
4453390976
240742
0145
609496
113
30
1504703654
0
0797965
5
206
751765200
977646
6
522
5167447
6
7484671173
291029445
4460
51420978
78635454
3428763
11
855383742
6353
8232448414
0792
566
2
26572
279386403
673950
289
03752355
8
65
142112
14840
65
065371265
726334208
1
694834
105231695
6885
89497
895
350
53924
5119826
90
585988
1622
2576570773
8
8330591969
17
461193
221053
4346235798
15062
86816
300210
77733919
636625
867669
0938551449
6061
096
4
351324249
5225439
2115117697
5859457392
2
49219
34769214
605
80
26
1
38548565
05
830
781692504
9
9948960374
855
843008001
46
3099660
2
3724849
51
5
11506413
0063579
0
253868
0299571
55
687255556
0
0177845735
86
3554448
93950968
437
57614077
3232
07
06925799
21
7119018923
653
1884
37433366
2
9563035
106201
21
2259
5097867114
977410402
682038
16
1473993261
9106077
87260
0085
13647925
3945
8747
715644
5
11832
2
845005182
1
6218511195
3350478
47
146752
633004787
1466
1767868
3134701309
6805
590383875
5832932937
9637
34920164
231
7537881
6626088
085857
3827
9774814
3333841523
51034
44
957697775
56191
4959683
7086743
647511222
566089437
44421
696731
3237643
10
1022249829
639607354
49035
9573
17626
854973
1927
744785088
92804
38406
3169787983
4773
725461
160509
98791136
05
5213
414501650
406117619
3731
7181805
8958121525
08635
586508
6731708
291316
67795
255
406
609
07767658
539176
035667
57112856
9
17
7432673565
29
7372368095
76
950
57
063190987
6956752
468010
49
5011730
665
5997
7
860876228
0
7677914574
02
0645
179454
06110385
4428563
937
85663867
9504
6791566
78
439339
637
371474
36540
260
58707
93
957840854
7999
560017
2880338
3
6949315556
11
944
6738093
8241
399
49560468
927873
9420391
5177945872
9346540
63
6948867044
288
969405338
788646160
136
6993300
159241873
789155
3611590724
4521
5
22786927
65595
3
42766152
8
118539088
5167919157
91574
89526
37
3899722166
6
266
7501666727
58737
3330061023
1352
7361
2706
979
50
131403779
79895
2237
9
197017295
2841354434
156552
79
541
5618897222
0968
033996
4042
874
24880
0143544
6
818423
3
251313
295627156
7541955
49299
9912230037
5461496608
723806
161688143
11
58794150
101810524
4358
9055670
154660488
439792226
1921
6076426
75087739
03778873
7556462
6
050
99
0138751
48014214
3268474
991
25
8
090306502
3
0708525
898357
360239866
539
72449
036753
831
094794388
6593032
2797124629
24575515
4
251112
7
26244910
27
2551
8
265791
8
26619
49659189
3007783544
917
7
615326444
458
7367991
965649696
637698
556871319
0916504
6937
54094
20448909
875936530
4985054
2935892
73507
5
077
415194
632
4
65195
9098
246795611
235
97894224
818
4900679
9422448
768905
661
44
721265
7788
563543232
7853187
5620
264271
530907
44002
5123688
00840
31584331
8433628
3616736
359
9181626687
8622
88190755
835
8915611
1114
79
6826
7583513412
088698
175540
681909
5174477
9765
982761666
9614723438
93546
026816755
16
5974519137
86892867
2
37459
796763
546354725
1336853551
261
726674
3225393053
6
309331323
01144
3
721453542
9175
883180
81
86406982
434519761
593
5956823
006413
6
4
2
07
8317863381
6224
44107
0537152628
123
437455645
219730
473274996
68
1157769
10739747
17221
7194034
87
6
32402758
3982054571
380
299
9
4265765901
82076245
41
2
75391439
421269
9811481878
3
696742956
81
011293
2375898221
389
64228
8
1887741953
9802
056
7340216
234
0531584
120
3624962674
1840358
466128
5136
81125
47844
47392
8814652
8405086045
36550912
824
19944013
46062398
43
48
4448749
7927
2312
583
2994
8472
1641915
814301
403
451875
6982
3904154338
9574142
8123039804
25795
67223708
538881934
8588158213
8533724166
168308
4624
08653
8646
46
43380
84361168
3998280
8257
93
273
26077626
1788236828
275206
986732
98189
0326387
882189
5694132730
05883
212
696798
875726865
2
1665417
906910
8146
591695
05419278
70227
9079034774
22
80
345002
675578
137480631
94
788597
757738
57846042
543
679866
2
7173
5255491957
373
264921315
60
4
63413556
0458721
1605959
6014
662
749486243
25784
7934194591
81099
079
557755
0490
8
95
34550
688
8953684720
210887820
873149393
45217263
9401556
6704
75
48222821
6866213845
554825550
8
47154854
6183
9034327879
2198
738
3
1
930
09880
3881647
8
060
921749874
57111
94
106886
6961097701
54
63
0265002952
4035102
9809
2272343
27
739461
8
93
398262
54549683
30152
911
407
66835942
4850504249
29
429568
664
943914352
170242344
089524
733429274
99
005223840
1640
611733
695040183
537245029
3
48568
7162406
9
112269
72703
9503
9
8201194846
6623
07976
764563446
79766
98578149
476086526
21434
7
1763994897
23656
3
2733723
353909141
0521553869
394451
01
0
4228711208
276793
8975
792
56154
0
9
556569827
988276
8
88
743090535
8350
92223686
79473746
0114056692
0
14238609
46
3
289995
2832579
33925
182575049
0
688800410
7965847
9985
7997
617
1
8587611
17920
67984721
84462693
571
1239537
24
7910630
6563
415818
950
114951184
1293609
3141546
803273
87409331
384
540
89
3795
98808071
45628625
6
32460680
181360
661210
523232
691863
557054
297511
6597957
872814360
39
5932
51753
242209
5258
7
2651974990
31381783
80218
16229
359675544
2487787719
206
934331261
525929
305471
330
67526572
73225
9968
063175
772857
91282198
697372
031
76199
9431799064
9
301818
9111592
018557166
3
5254
40862
26371380
4131785498
21830158
5981266774
6
5909443
8
1599993
5
35
4607
2657
604393982
2265508
492430419
78
599
0
632
60865
41
109
20
81624577
636
5
214222152
61065886
001951
9593
64684513
7508
2462804280
454926708
6848354
49
384327
30
90944
0364361
4554018451
5293644447
359
19034
9
0793309
099415
319021
459936
5771955318
7
3280032
3
66170327
0365291363
463297132
133
36
143
33
4309
2406580714
67
643202531
9885884
677441
3152
65
96
3928056187
001
50
42226
8874687525
27
57407294
2403
86599819
3872424
77388
3294
968733
785072
4046869
71290
1833
435
98
639
46979
19
56
33326816
20
7367159504
3379502293
1007320
7
2023700974
5189654
134635878
6903
4008986909
69
406661617
42980
5
18250
3
95788749
69257559
2369620
191980738
8010
291745
692839
60513764
45926833
45
91
4635526599
1404
088527746
467
963745
6837446073
6715
3931699751
85820
2100542448
436052191
5995777
717951
0472194
2368031358
12784
028
9176238
9458111483
74
0999294936
57835
37955100
4946
022
3731
48671
01
775
3642906291
832636
2
038666841
692815098
90983174
4
30268
2
4320
78291356
8988989
682734
4561
7964220086
01
19724
10
34
52325176
29
026
04
6
0139
9
70
53919614
37913838
3177922588
3
501078
54643728
886
60333
2415837
4448
291744040
477581002
158
595312
67
64064
55370508
9563
088890
2116310939
49522
66381
51
88254968
89
02344
2
29
6676827
6869395743
766647
5587548198
485
7
72
11
51174
64
9959
2149696
0025935939
19
067
28
233744
71
113075450
35824
783543
05
885286024
677004164
9
35761459
770
49667
8981717762
288428
90886
2336
10355651
33627
988144736
8
81
8395921701
811855
293
6277334898
398940
535
3579728
7891774
83652
75971529
480
63117
68
44949
806
8
70883
437
760688
1412607174
4
6340
451
2
1678543990
6449341
087935987
5715
7862
14249
646
4131000
4189137972
3684
7221132830
064626212
8650
6292539
2
288
009016156
2849
3928918
25529
7236011
2737100669
5
5
6
70013629
358732
9
2
4036059
5752236438
9158285207
2
1693232638
86843349
55672
02670632
92813
55
387350211
56
131241833
819792
87
074593077
79086
31665
37505483
1603859
7
8
60592425
556750264
26
9944
94660
259332857
161
5780971
173
6231738
79779
4489395578
424
5458
0393
84
26
96
4834
483270
57010
16
57972
3837517466
1
9638040
0549497
1505830811
88
5267
215
598456531
6809846383
0
236806254
6460841
05064196
522372935
87127960
0579987
11
8738328
7081832107
1588
1692621
1890
805969
1417
745775
6989536923
558
1904239
647944048
5
887
0744270521
0690192
62
913
584
5
0401432
65786
317
511
4224668
2360094879
5331271583
953746
4247
4090
272
34
2
046
999447
1577
768279
61
09780557
09869687
5986168212
9190
6767613432
634841654
41
828926782
543
5
771
7549
8
4168659761
96948
1714370
07943
6364842214
461
43085848
833344
68
68
7
881532320
125
9
77518
96134777
183374
412398
5251193
319522
62
771152
32
6483
94
686004
27336
1873797
9
95739
6511532
56
68453
58
5459
097458822
1456702
666
29
4128
2333421
578070
18164571
0336240702
6262284
476028
441328655
89
59192
460
45414
61750236
5
825
8401267
06
9385
465
5734096265
01608
260988489
71
571
88074
803
127
9441
2
9066
4766524
12
9049742681
6240
385737696
1685242
239342163
6550907
479086508
5263552023
6
1372813
20254
151853988
5922
05364
853928241
01915
084110
4
8456063049
77219
407258454
5636
65
5
612708198
8
5889
21033
9
86009176
013289587
961
45558
61311245
205918235
9
72
33891824
886784873
1
223591428
87215714
9447947203
8654082
047959
883442941
1521480
2110735241
627336113
1537738
7432726229
4901
90
275
84
086822749
1317879
314182915
730
930304
5409601
6467345561
6
75
8577029
15262195
6356890106
234
1795650
702299
1315561878
249
29487
9
7
6197462
591628857
388529621
35401739
1
983408446
555019
1973561
009513159
8034889137
8194421505
74315
61795524
2060
63024
0595715382
061
67829009
194
8
58791
46808
13741
4216
372702
602
7862641618
38514347
821
4958288
6
9875626798
4582023228
2238778
8960500
06969
9297764768
86941
0202
828
366819380
2655
37
32817
4781583
3560285
13
867661
7229889211
3872390
77754575
5
6
5872534
9312
6
82375715
0347579204
8448282
62359051
466377580
2273943
793566
1
39376716
12
248953
2470734
5675817
64
0
6563949
506330147
546531
077
33641
9634970
6
07256501
872
43
558
91
0
1672
1888522
0523912
1710264108
325216
317689
578189667
23279
6010
880
2348
64840350
15885
07772556
6
8778742
9843430
8496
22185
82
74
9
2210052689
2287751450
3713117
3647693596
8216958559
22452763
23
288974661
695136092
751423654
2409523908
4680
406841832
1096749486
9
41
307
418
2568294
9582652
872
4934982855
92398
33007430
15355662
3271
5809027582
228
728656852
065520
169291
22226
3
940879536
0
26358501
93591116
9511611
78240703
83
9483706
9
5115465215
544834
4670
7761735319
805
869
161
30
8185692
1241
4548517984
0229632
699435880
86407
113499737
88
62
6
1
8
47
5800
4
9
21912768
6206204186
3927789429
079
12614
6114
1
3
469
9857230
0109793485
572259707
7416982
52647586
4168
22435
77445
505681
4753803
6293224804
3032
20380526
97426915
3
7085648460
898
233
541
5
32
86898
752
168
6867
1160233584
418
9464683
5397798274
3142521
24883493
8861471
976132223
2226094
9
6597311533
40382772
05
2517737540
61
6
35072
2
27546821
81237
211813197
9
2971972525
3
5
1
8565279660
8122289751
381971546
0870
1421776
9135
4104540379
72394312
492
87
737602
05590357
9288563
46
289938
170359177
092
7279504
285769208
954375930
6
944115
249749
8178361
15689456
77627
9311972
372
8149
90
987973
254538466
339546
01
1701845
43583
354049162
871651
61
276451595
327483986
1685219
2774616
477616432
248853
87645395
613305
5443
33239
106508505
9704257329
61
81046
938
9073260637
881931469
48006325
03
0968039
32
82534
52749121
831168401
7606598
5929
405576587
2
368752214
92301192
149379935
8973
350
79
967641
71789
150
6596
04476516
61025
16627
5036
11
41399
45223248
0054
2506631087
7360
986024
5
2837539
2187348
368710
8
2546624288
08042
241005
6132824
9038191
7
55
8446347016
75657
1
1732165
704049998
0
545511343
9906689666
023036212
49042191
2832
7831
347938653
9438090636
23911028
31112
3216
262094214
9685
7
9387364
0256063
290
926370
799745
85703
541416061
134237501
857997
98525
21351171
170533
998
9
3898
0268
8
7595215
103659
893
3480
63600813
6
95486807
423
7120
306
67220466
68
8893622461
402667
8
2862
0987879788
9654222974
69839
654466047
9
7118142126
27801831
984
9677457
32112736
2620133935
88316
925175579
024870182
4300522
7
858638942
57671349
081265
9763
08914065
1
0266
750817967
772067
255
8947997
756
390627275
3250
99126473
53397
10335574
600366
984610
2
67
16
498524
213968015
74342346
341647
5906055
64
9102
11
278405
95968
041282
988709595
4520
737
6699
1622
45
2
40997
3860752
981
556
6389
69
91
36
2349552
559
4120102058
50471094
705350751
1562478
3650497
3
894486
0
21
1
543
1
189494967
9706
972744
306434
858
586
39479980
7
13
855
6166309682
625
5748558749
7870
6233050
64408711
039529979
417263552
4870886226
1355
49568720
5198671237
1626
54954
50
69
31781
424245
130
8674857353
4
470968
1435652
4244
5
472576
1268
8774546357
51
099372345
20
5318
9747392760
21638
75871
69596
5420584421
21087
106903148
22
54459
69839018
91
088
7731
029274022
09555
885124
95138
455131
811415458
5566
4674877553
175557035
1
6223343036
397816
10
1
3007640217
5297912
46101570
340
0190
820
24864
57
728319281
604382
4541
192392
36
13705248
81360
45915022
8434
75322
44990
3
29251231
3053261
971
47751
7
3942278440
746
2
97148575
7785878
304
6724162327
4
4349043
4
72186181
64577
410954
0
627
1936073
9
2
7032
552412
49632
239
8193595
5822
84087365
2145032243
94
2469485010
0798014
2607
51112
9
3254035131
689
17449526
225812185
3276032
22566573
221704578
38154
887155
29
3
7091987794
5111856391
9419737078
58170
137250
491416
2622
5658
1661
212850
3823868884
6
930283604
44608722
60337
4293659
822352463
00100558
756886
3
67689997
29346
3461874
35600368
29209
200
617902567
304427
6405732192
3024
27042
31117400
7438633
6323935504
184315964
158
2216
10221
198217247
991120678
93
7810358837
17719
7226
489865763
3043647972
875
726
205371081
905220124
489144389
9017
1084
890820
06
776486291
2445199
84464
5265158154
040547475
28
2267
289335
87882212
44607250
03
1
95168
64
35317127
65671
3275780853
37771
765642
3254
774
92278
71405
051
8
438740
864
4815116248
13156
722169
297446
257
59273114
0980
9676543
71122
18784
6
359034
96048
8
7872
3
84
5340771
58169
561670
58622
6162130
4408682
5418731
5817561295
528392161
94
6
8
4738837997
3264213
17845821
3508803
90286835
135717
140123
15937556
2
98
6379492
68697
8656305886
24615
747240
791284
5988
29
194913
407374
3520775415
4
5
9
5439
97929262
434886
27717980
240925
4641647730
857070
752315
1704
28
18
587851775
73350941
4295835270
203
0013234
799841
4
10067
7396
27022
767459
67
522
07404
34
0967
82
1
24043
2682133555
5812392926
8969
6584031
0813
13122
85
2
9497
8138
9
73766679
39977740
52973391
35377721
099537457
433
89
30406
0
219874
3286631
83
907951
145675
6
0545
8771562327
8053379314
544
07298726
765146
0590
6632
67
193634
0
461163216
45
7076276337
982952
3606536661
436
445119078
061
86584334
3719182
34547
3581
106729344
5764858
907190830
5431
1840
67
47033
577976444
82
0203189
4
5955
42304
2778
4450563521
41093
4366
642671778
46587030
79244041
5
0254461511
42
12
475095
48240080
474850
4869
9620177
5
0
710318889
286
331
15986
1084402
94
9045515998
89931068
049
7375
14342889
47211842
88405
09037
340
3708
7
13
25795
2510715
30668199
864
9051
9705600364
9250662392
42
93
1121865
056087
5
89
91853
3088
1822
43263
77270
37340
99
6418
8472351
29668374
156
652480394
8882196
4
861
76464134
082
72
0329374607
398
163100785
9286807
071
39543856
1606235
2
510323
49
120920
9374730582
7743614
6
8711727992
2210915975
6
40
023791154
9762939
70303222
44269200
8138102
702
463198544
3377667424
6212406590
590929
196602
73
05349
0113
3776810158
92848964
6670237
8
0448795
79576
601594936
8656312799
7161261042
94601241
52741597
559979
0227924
43304
738399
32
75
198159
502202
375157
620772336
63480
4351266883
6054000
827
748718465
14
30
6
6587483
2118537136
86
7475735487
2543669
972527
73392
4
4826588582
95
484
1037
992
6100137731
951065488
4710287627
8329176
7199
81
49763546
64692350
6103
60
38949
8319
861
72
61045
79482361
73
15043
54
11158
535
780779
5655305432
22386
489355
33381
104684241
403719662
42799679
1
6036915251
486556
0988
484490754
2094293
0430
7
54860
247
96
35979
8
5998088955
7259255588
85503595
46636
3
8932
3418727
6
507
155863
9
669014
9366283583
10
84036
8698255
96815
0012
392161421
5
058034012
88325
2
9814154890
441368
0
5614
125526645
53
286116268
705194
3701070543
866
892
3
608
473
26
328821434
02969
4487
8415471
6739105
43
97
64410
890932
33155334
0
27866691
6
20
58589627
3927701962
6
6642971
4
828
37570
4
68464
209034
6805563675
70902489
75645520
816867
361
19984
214998
3
1283
257
09
566159271
676761154
92326
89
8823
3165
6
79
41910
05812057
27315
834333308
061297302
66
80
6759972422
02
869
124933
3
824
70581
7960131
242
9513111386
6443
6757860397
753950
969
4994
323659805
017
797
1757703
70
192803227
457659
133815116
721318034
26644527
045836960
5
93
1412
5537826511
89
258772628
5383
7
3125
63167
33835006
95
14224
5938829
2
8
6413556681
28
500967860
00
5528866
20339648
270876505
047367543
8905
5055
707
116
667129602
8858
889763507
399
1081886403
8043910160
789178679
032713659
668
19
22283517
0278929
974
93
7471753
37812
14708
610217
7816930832
529704
9
731555
19715930
3
394938692
106538
0
63
1
6017
2416
678758
822139
860197
62021
86811688
4408821
43653
078989517
845
8513
061180
89
21599
9669535
31687077
2854
231945
86736
2
206603476
88176
730
025839499
928028
6
0
80143002
57
48899608
3983
900722544
2330595248
678580574
55812
1683
64157957
01293324
44552
4247484
07668
8540
24784
15
61
67750180
975097484
4003889
27755
916856761
48976931
8852998
386982
9476
836969
80915143
58
18417737
820325358
18
404923
74948810
65874176
0748
9130304
85
0301344
397631844
4
307265
598186031
7368469788
8
1
506
779751
2
388419136
1472553776
973501217
2
423
721
0524196
8112073925
196
46
6536
9770414
122772
730471196
42726
3881944
035
578464
0310342223
2452706
556
662707255
29692
00
063780
2282666
098
0
1416
64173683
2583122
7835232908
8302
1568817
3017
602
0833
31601
01088668
365101
53981102
2
4311584035
9083
555
882
8786862731
5795
840823260
321045881
670
836094319
95026012
876
96
1747495
6037617
242686
62798383
985604
848
89391156
1075071044
7942463132
581361
19928
51
7424324017
349413
27107
752162949
26925190
45
2
52864867
67
0289463652
89560443
75928
257746411
8
548790612
761
5
5040767
3530
909
5
6271
169
64518382
86736471
6
637914855
257
97734678
50089604
9
7297854217
81801937
4028380
568431
805545174
2281046
493694837
35
2258
640563223
918
5790332947
9476855
053
9484915
86
2101
35
40541
232
265255827
162202
0
8273116916
28935880
212164
57712714
727
6562380183
5870497477
5186612
2
72616
42
26137503
97
78
04079466
8264
7357398255
22920
53290854
0
7415
445185889
861201596
63696475
60
8952948
415
823480511
2839
47662825
667
91530152
26164115
7206
5950049
59278817
0561055
265
665
8322205
9230578025
382197842
7713
884023556
0776
2961259
6
47
48
83
79
1
49
0203
052785
7002
936953
32537474
0240
1
2025
33
0
73423866
192602128
525123
5788
933787460
68
19157379
86188762
28582
3
32807165
41869
105257
7948397
744713457
2259
75724724
986594257
461
40
27
5310
441690871
3642
0
8004269735
4487
64127
734778284
09789
4444943
7
77427
015
26389
845313880
690344
0285445
114
4
339352996
1
753699
5485
0227
1453
6799314062
051800359
386672
39903936
5381227180
626718292
2799537
8480
575175
98900
21798814
409
29182
841270
129817
220903
3357
7
09
01311
1545
284687
32
92521268
5926269917
6
8
197
698655
6987461629
570284
7
0559
15
279712
77497
7036705
3422
1801119
64
50462
54783
6760
3897
7656687645
18833388
644199893
79329
3360223583
64
6
30732605
482739
98612583
95369548
9239
679673
46
0650685
235
7667173
4344
0532453720
3479761
012078553
1688699
0192407135
303521
2
8279612847
422
23
02782246
253
3
56723096
19999052
21345
49986184
87029
4486711
7173687616
958969
7452327
9
82573278
71
6532
69612013
956395766
91233242
0099
90091
930285
06778
2253
78
45
741183646
0
0055565
8588761
133
542421050
86
4
873336530
7
4840754918
301599986
63
0057313
741328
0
256843959
743
65
5497308789
0
7133325214
99819483
0
25
472
96
995
8550862
4531682360
0410789
2
27115034
10
288
460048
094575069
625
233013374
039003
676092380
67
25
8448504297
78308
37986
072
0
626631
795
878102
097
5610
7629384
71401
55746475
174
64
056197936
6296503987
1124034474
363
089493836
8
148477
2475474
46961047
5
4382928
34929060
148
86136
9280
3677812
64
852
379
704
636232133
344090325
9536479273
9
65336787
252469578
40
05684698
3398239545
1037501
7260874
700
5521796
0
5472
9614421
5321718
9620934013
8816649334
977
414146
22695925
125
7577553
484470
1
1026
133
2215130312
08792
819068302
28
17752052
5392
14
54
06360520
7
311
006820
273075389
4
7497
1423
0904
3
5461
5
917
5729167420
1369
739
4418579
31419252
1950590
3531867276
53
88188
14
45640068
0
30494349
52
23909227
0973
7658567356
187647734
68112940
24037
89933
0
3921115
36
36293564
53
5591296467
06
775171592
84857
639
9265109550
99
6452456069
4569144309
3103
1512925593
2164342307
4062983
581501
15751
52394831
72072554
27727
698830684
1625816056
250796777
6
1
6331868
77271
266
6908318
1
638871675
8032113
5672518
1
77
24888
6662358
460728422
050427716
620488
4376122514
580160
3784773804
9002
5262
3452378
7259651039
7
23108
5108
8677
1
424
19
7
6041318230
244139
15965091
213244
63
5694811
683233
0201
7909704
1079195395
208204
8622
6814770775
34
78558473
93761
22889692
393
7425926
9130
8559
979158211
5599827249
10
41399
9275716
062187
542
32306148
01
733
619880
3
0598
8308780
40828
93
54842813
22593179
99845521
9635845893
03107202
505
631711551
4414
633
252
8374
372312
73
211364423
21
0
2323267912
328
76973
868
52476
06681811
8872
99602
5
36673285
92359723
50
79499
04
720
37650
30
703189
89119670
66235957
1
35590
053468
9549320
6289
58
16319614
987546519
22
102538520
929026855
4
5
6291902773
782817730
259069
65536411
58
6939775
6541454
857705759
45694263
0724
29121
55
34175635
09
96320
6681136800
3742685
39481629
7896
9732
381778871
0207542
8224655585
1154
9892781
9285264515
2478193745
531923871
027464476
6131485
52862691
3963207961
10837
4692961311
95
37463762
4956617833
0609490
7387252725
30460072
9757700
273
9098110644
264484
4
64999
78036
79
493527
9157214701
923184
3313320590
36
9531
8633445594
58
452
3696200
6385220
7646487
4
26241667
649
152
550111488
1721
23893383
94345
7
38
14991
0
8764166
214
9642043990
9454439
7926643
9
866
570
2
06578518
030486472
6
59567
710
182951
0948510
1
23221917
879213
072547
5215548600
81115651
83550626
416
84
55778
56524
8699
159302
83386
91
2
9285372
8382804
99864
3859929
475
15796622
72078
686095002
3283348861
596
451
411764672
5240
017660782
54292
576
1442
606551446
674
68638
444
2
12925
2147383
4
3
3144972
5576
55470274
868
06
43281186
008391
3111324
643
3836418
697604939
22978
983
4591118073
545
6665925
108417378
5089851
6213227
4662005
6466
8
189
4173562
0458
95
92365
189406
3
385397242
0580
2
16427819
6598364
6988
4
345488969
1
1213
52529
6275
5
32
6
39733
9999
72582663
68000271
58536
8681662
342
9002445245
8
5242114485
5318223697
4
94
24
6
647
77
693763946
3
02919973
7
2424
34
3893
3
2705912
9498005159
9
81483
1
11866666
545333787
55352
8342905525
34
9
7834127
18777896
755
829
710013
1438543046
50368593
960639029
277
88138
19
2
737
009967
1972841712
576103
2945562
82393
10198984
705
226
674
40
0
91
9959
009115713
202
3058
8113633396
9729
1
7885771
98326562
301
3842
3
0139027109
5871251
84479
7337
2078997
567
7022
014
10827
807896
9295001
51795
48741906
830
848233
8585811598
4446958
06169056
6
70094
59325
8097239
8816598
1
648428271
9985761
8559
869691603
60007
6
5184
658335998
955985
9525198329
2557
497364332
116297062
0455385
327
6165659543
857558117
354224086
932
1682
5
563569
1919046
4285732481
7
70775
8735
2420326
4176520
70315676
91
59008
1616432535
692040
076743
63973849
7628024
488
4
2
202047
53089855
163628693
2
46
4123742212
142978
8125603
3144
075
5809
319
1908454063
7039
024435242
571975
08382364
4894
8855
018567
73461150
580
784016
96
657
6160640978
855316
94
899
756661038
3
043
393137
445849
52
2879120
194262
434943835
012
57
71
35394
92298
3240992240
73068
7479321287
16901
930181428
67
569
4547407913
451573
263840007
065760
245113
1
7240787
590077612
173308705
40
46127
5786572987
0104475665
7706276
0923684499
770
9090417
54245
50343
470681886
9430202
68962
9001151002
1219527
1
86648
650
083
6008
8378484034
381039
0831709
9269221201
551753
49
209840266
524207697
1
2986098
331
4609896
752477628
3
19
6481
1996797
6002211
27424644
8
53855219
53
8
880658147
26
3
950522767
2028
6596
7810826
67
82055952
594881
440987349
69132505
322334766
14068
5152139
604
08392732
422
78337
447474
755200
4209763
366758853
915294
319020
7128339
9085384
5
04
388
9603184378
4
739
946580
643909
711115
052690938
425848202
585026293
44398
861777
1437
5
8635059
8102827
488808
5030
580
734
0351439980
7868712
0752730
564
29627
5700641
921823
02894933
10
4577610
470
17
9041780
11
575
6904262727
0
03
13967269
7329
3714797
417252
7434357
0
7270139409
1
8180
636
887935
6
71
065
230
797733229
2805
267656
174
36240
68369271
4693678
924251520
59702970
2372
848451518
40992552
910621042
47152
8406283
385096679
171401641
115534750
154026156
6346
476
27840
71
39317345
0613286015
9048711
344736
69035773
618955
23460958
3424
62502232
02646
537
258293
2640969
6305301
645791138
55317113
9022711
49052541
4871273130
4090002149
74666
013550361
4
80537
034058568
3223706
38869
4
4769845
05
3675342
07014113
7879433598
5712
2
8345207336
3
286033346
45772
95
711010281
1693921718
374724645
9768
088
523450
3306
48943069
8448311036
099
91
0283869410
661419
43707
7
8
5732489
48558674
56339901
856
203365
2634994845
16
23381084
20
106869859
3406138277
7
91624541
04126945
7785327
3743988
2582
792205
97140017
1199869
5361
8761834
883019894
71709
9
299
028394267
24397
18505166
344107895
958358
9333653
0
45
174
48537247
702
520050062
503233959
374531426
0262654432
159
7852606
935
6942
228142
0813
373787
2977409
60966
1621701061
809710704
267708762
8
2825792829
704
5603
58
219672
48958
74590391
8
12450
07
42429
76
013802
6662
853
8
21282
8361
43
0781
87737789
81
8277154326
0
52661
343548
241099779
21
05217
2875
1870492
960944
09235
50569677
304684678
90
42116
250
21
92482
1839199103
9234
3
6
39
9852239234
9216903499
2040118
95
95832832
2159
78036
7055612101
8616110
722588569
4068176062
11649015
6
2225622
609916
7
6
443
784834
09327850
4178900
67
80018
50
3648138
333
69799
7851
72664
66366487
549864
901
3627
147890
0331846675
71402
4
7
36
43157
74
967891680
748
43
957351805
7751
482
6325421
739270523
15
0839615
026
1
110
66
5189925
75810640
130519
5714048436
9
9
74352
94196
5200050002
9462
1
4920817585
171513
28553353
9689542086
3851629377
9
653
765256504
69293
734629606
870906
283539
024962
45433
26674
681203699
11931970
622746
61
13
7534070
9451141
025551
83504247
106854
070495
86543
3472066727
3868
56
4149063
226561
71
989295824
708068306
4326523856
93537
6313697224
481043
93542447
815183336
0
3429398
1
5266736774
746356
63362
60058525
85725
3966026143
8
9
3057639578
1583588
9252
9826381799
562187
90840803
9636259126
113569
795176
04759332
062
954
779
28061
449921833
5633
4222203126
49286834
1126
058
670627
3
621
1607
49176011
957
8
9292
0
80339716
9537811
696719
984
989018680
64728385
744
390
7894609251
86088210
53520
9
4685595333
45478
42642
2283082
368263
8
329
96633427
20
120700
275035489
39216
6
10659667
2302482
436
835
7012226132
1000692
021705
9762401
4642
972518
1025174836
2175
936648
5544
17850563
4305552
231
52695995
971715395
936276
254
9
12205430
42
65248
7449
912
4
48905723
3
31777
447921
1135
22597
9027883
9283734715
0076712910
2580450
2958692
69321675
1465
53
1
4082953
02
0294
3743494381
31050
3905
9074
2002
0183
6
801
464072192
7
2328
42076140
01
559
15835981
4006367
836
288
209
8
9065436
69939634
6718097
778
94
1
71093215
06
6
39507
057
701640
1706
7133662639
9
344136657
5204259056
28943
26
164677145
391004750
1
96963
87
5123140
33438
63472
078156
55801369
321141642
2169622068
26
0
1624501
182186
549063619
424160
2570595956
59
817966783
4861723586
041922575
39950
5
4
49833389
68154
554071
49793
595
2444525
19
1014443125
578095
789915534
541775
075647438
274
9275973
5741065
049
142823497
657110
5164
0482190224
92093
796160
9628587605
206
782202
93515924
8541162185
2155
435
441368
769
58492561
1500
73
3611818
3136212309
536197281
6
083740155
7448
65
868833670
9478
7042
584235
18
99646905
5553208202
3984
3270760
2586
84788
510660430
4088159267
26349963
224948213
39
2415
6951929864
55
8294619002
16190549
118
3
775
8705297867
8137
1
3999197
6809967
328120
376121875
67084580
7469
9
9609591
3914
35826
3452337
48
43417
3836848
651744148
555946
312148079
709015
38
5653
206272774
06
071869616
466
2096
51241
39944058
4642053
26
229
37
8036218
427616
833487
9699377593
99
579700
5629852
841405
4989290019
373
84492
0919479887
6940
7
17203945
412647
43241621
7978
077890479
1735095
7
5608638315
9523016
61544182
6863399
33728
417651
943521
